word1, word2, weight
buzz, light, 1
suffocate, throat, 1
lowlife, loser, 2
dated, loser, 1
taut, cake, 1
political, scoundrel, 1
wretched, spot, 1
loser, whatsit, 1
gamecube, break, 1
cottage, sex, 1
cottage, attic, 1
unconscious, dream, 1
rosa, line, 1
cake, shop, 1
detroit, dream, 1
spikey, sore, 1
folders, loser, 1
inflation, throat, 1
gooey, cake, 1
bed, dream, 1
donut, cake, 4
smarties, party, 1
pamper, party, 1
speck, cheese, 1
procrastinate, cheese, 1
political, conservative, 1
political, appeal, 1
orgasm, dream, 1
party, easy, 1
party, dog, 1
swag, light, 1
sells, cheese, 1
homosexuals, party, 2
disney, party, 1
verbal, throat, 1
candid, line, 1
tout, throat, 1
dinosaur, party, 1
cheese, jerry, 1
source, cheese, 1
outline, line, 4
triple, cake, 1
yolo, party, 1
spines, break, 2
leadership, dream, 1
dusk, day, 3
typical, cheese, 1
spot, cozy, 1
skewed, line, 2
enjoyment, party, 2
harbour, day, 1
promiscuous, break, 1
identify, spot, 1
chant, party, 1
welding, spot, 1
park, day, 1
torque, sore, 1
cubed, cheese, 4
collins, break, 1
advantage, cake, 1
meals, break, 1
tables, party, 1
equal, dream, 1
chunk, cake, 1
clouds, light, 1
believing, dream, 2
blacksmith, day, 1
chomp, cake, 1
culture, cake, 1
political, corruptio, 1
hone, spot, 1
peasants, day, 1
engage, party, 2
unavailable, party, 1
party, bang, 1
commute, light, 1
toon, break, 1
hoops, dream, 1
alkaline, light, 1
tinker, break, 1
pox, spot, 1
splat, break, 1
wrap, party, 1
casting, party, 2
arm, day, 1
chesse, swiss, 1
trainspotting, loser, 1
taurus, loser, 1
se, day, 1
clay, day, 1
illusions, spot, 1
ridiculous, party, 1
twinkle, light, 2
drifter, loser, 1
embrace, cake, 1
light, on, 1
light, no, 1
rank, spot, 1
puked, party, 1
hayes, dream, 1
halo, light, 1
friends, cake, 1
julian, dream, 1
salsa, party, 1
suprise, love, 1
mayonaise, cake, 1
waste, line, 1
shackle, break, 1
surprise, suprise, 1
government, political, 1
throat, inflamed, 1
slashdot, line, 1
plain, cake, 1
suprise, skiing, 1
punch, throat, 1
political, association, 1
sore, sex, 1
loser, win, 2
cottage, forest, 1
spot, circcle, 1
chees, cake, 1
light, electricity, 1
line, cut, 1
li, line, 1
line, curve, 2
bullfrog, throat, 1
sore, eros, 1
woohoo, party, 2
airplane, sore, 1
slab, suprise, 1
cones, party, 1
flux, light, 1
mall, day, 1
peanut, cheese, 1
salad, cheese, 1
joint, break, 1
parties, cake, 1
sot, spot, 1
meredith, loser, 1
violation, line, 1
hairball, throat, 1
cake, tea, 1
stability, line, 1
gambit, political, 1
line, points, 1
pinball, party, 1
cake, filling, 1
tile, line, 1
wack, day, 1
disgusting, cheese, 1
jamaica, cake, 2
binding, light, 1
taker, loser, 1
pinto, cheese, 1
chevrolet, dream, 1
conductor, line, 1
wiggles, cheese, 1
political, modi, 1
buzzword, day, 1
napping, cake, 1
vie, line, 1
beaker, spot, 1
three, cheese, 1
cheese, emily, 1
constellation, light, 1
blt, cheese, 1
grand, party, 1
apocalypse, throat, 1
employed, line, 1
idaho, dream, 1
eighth, cake, 1
devils, day, 1
suess, swiss, 1
vanilla, cake, 3
rocker, party, 1
day, dick, 1
smudge, cake, 1
intended, cake, 1
whoops, cake, 1
ohhh, suprise, 1
vandalism, break, 1
throat, cutt, 1
swede, cheese, 1
hazy, dream, 1
celibate, dream, 1
regime, political, 1
ttyl, light, 1
yaya, cake, 1
alchohol, party, 1
linus, line, 3
hedonism, party, 1
plume, light, 1
project, light, 1
appel, throat, 1
faded, light, 1
rulez, break, 2
pretzel, break, 1
flighty, light, 1
indecent, light, 1
today, day, 1
pluck, sore, 1
distortion, light, 1
changer, light, 1
cod, cheese, 1
stat, line, 1
jailed, loser, 1
suprise, wise, 1
grandpa, cheese, 1
procedure, political, 1
founder, day, 1
soothing, throat, 1
maffia, cheese, 1
hype, spot, 1
sudden, light, 1
trespass, break, 1
verse, line, 1
liberal, party, 1
curt, cheese, 1
moonshine, light, 1
squeezed, cheese, 1
trekkie, day, 1
goodnight, light, 1
cosmic, day, 1
wham, line, 1
miller, line, 1
all, day, 1
busch, light, 2
spelled, cheese, 1
solider, dream, 1
travelling, light, 1
gurgle, throat, 2
finale, line, 1
political, song, 1
barbeque, party, 2
motivated, loser, 1
deluxe, cheese, 1
wallace, line, 1
struck, light, 2
rod, line, 1
regal, cake, 1
cake, short, 1
coincidence, suprise, 1
coup, political, 1
codpiece, line, 1
aussie, cheese, 1
manage, line, 1
circle, cake, 1
communication, line, 2
lumpy, cake, 1
smokes, break, 1
cheese, smell, 1
failures, day, 1
optic, light, 1
piles, cheese, 1
lucious, dream, 1
deuce, break, 1
ching, break, 1
summer, break, 1
sugary, cake, 1
baby, cake, 2
afterlife, dream, 1
beaker, cake, 1
evita, cheese, 2
leader, line, 1
squidward, loser, 1
loser, leah, 1
humph, day, 3
weep, sore, 1
political, social, 1
break, gym, 1
break, sex, 1
cutter, cheese, 1
cancelled, party, 1
image, dream, 1
saturday, day, 3
dough, cake, 2
easter, break, 1
cottage, dislike, 1
hardly, break, 1
cast, dream, 1
dull, light, 1
cheney, cheese, 1
dumbass, loser, 1
day, breaks, 1
o, line, 1
putz, light, 1
bash, spot, 1
suprise, intrigue, 1
eliminate, line, 1
meals, light, 1
light, photons, 1
loser, fail, 1
spotty, spot, 1
dab, sore, 1
warmer, light, 1
magnify, spot, 1
am, light, 1
healing, sore, 1
jacobs, cheese, 1
rodney, loser, 1
geoff, day, 1
excitement, party, 1
kate, loser, 1
hipsters, loser, 1
conservatives, party, 1
whenever, party, 1
activity, day, 1
pennsylvania, cheese, 1
forces, light, 1
jolly, day, 1
ninth, day, 2
dale, loser, 1
day, nigth, 1
backstreet, party, 1
last, day, 3
minging, party, 1
garbage, day, 1
scream, cheese, 1
party, social, 1
swindle, cheese, 1
zits, spot, 1
buffalo, cheese, 1
dependent, day, 1
macho, cheese, 2
reaction, suprise, 1
alert, light, 1
stains, spot, 2
unconcious, party, 1
moms, party, 1
liquer, cake, 1
marshmallow, cheese, 1
chem, light, 1
oath, break, 1
mixed, cheese, 1
knight, day, 3
nutjob, cheese, 1
party, dance, 2
treats, party, 1
types, cheese, 1
spore, sore, 1
spry, light, 1
saving, day, 1
millions, line, 1
tonight, light, 1
memory, dream, 1
kitty, party, 1
masacre, cheese, 1
knobs, cheese, 1
break, bad, 2
harbor, line, 1
cheese, y, 1
sore, feet, 1
glands, throat, 4
cake, white, 1
niche, cheese, 1
chess, cheese, 2
romp, break, 1
plumbing, line, 1
suprise, wrong, 1
basis, cake, 1
skis, break, 1
cake, girl, 1
caboose, line, 1
combo, cheese, 1
light, yagami, 2
shattered, dream, 1
blessings, light, 1
angelic, light, 1
popped, loser, 1
subtext, loser, 1
pioneer, dream, 1
obligation, day, 1
dashes, line, 2
royals, loser, 1
jaws, break, 1
special, day, 1
line, ray, 1
knees, break, 1
line, art, 1
shift, day, 1
aligned, party, 1
stunk, cheese, 1
mc, party, 1
management, day, 1
slashdot, spot, 1
loser, cro, 1
philips, light, 1
designer, cake, 1
vortex, light, 1
balcony, party, 1
dips, cheese, 2
barrell, break, 1
partial, party, 1
chili, cake, 1
evan, cheese, 1
aimless, loser, 1
omlette, cake, 1
bullseye, spot, 2
break, cut, 1
chasing, cheese, 1
daylight, light, 1
fulfill, break, 1
blindness, light, 1
ouch, sore, 2
prediction, dream, 1
guild, light, 1
unreliable, break, 1
sore, swim, 1
breakdown, break, 1
dream, meme, 1
les, dream, 1
era, day, 1
england, dream, 1
hannibal, dream, 1
cretin, loser, 1
existence, cheese, 1
window, dream, 1
ber, cheese, 1
mclovin, cheese, 1
sore, sour, 1
hummingbird, light, 2
roomate, light, 1
poll, political, 1
scratch, cake, 1
line, uo, 1
day, doris, 1
listing, party, 1
whiny, cheese, 1
port, cheese, 1
ladder, dream, 1
cornwall, cottage, 1
capable, loser, 1
markers, spot, 1
mia, cake, 1
trance, cake, 1
swallowed, cake, 1
garage, party, 1
tummy, sore, 1
heavens, dream, 1
domino, spot, 1
remembering, day, 1
volatile, cheese, 1
waiter, cheese, 1
dry, throat, 1
peaceful, day, 1
ski, party, 1
upchuck, cheese, 1
cheesy, cake, 2
taffy, cheese, 1
line, long, 2
hosue, party, 1
dances, break, 1
overtake, line, 1
vulnerable, light, 1
strength, dream, 1
archaic, dream, 1
hors, throat, 1
striped, spot, 1
besides, cake, 1
cheese, delicious, 1
cheese, ocean, 1
polka, party, 1
tones, cake, 1
shortened, line, 1
banter, cake, 1
basement, party, 1
hens, party, 1
thrash, sore, 1
pacman, dream, 1
civilisation, party, 1
starry, light, 1
welcom, party, 1
british, cake, 1
completion, line, 1
divided, line, 2
tester, light, 1
snack, break, 1
advert, break, 1
bosoms, spot, 1
cheese, bland, 1
political, you, 1
throat, civer, 1
loser, man, 3
casper, light, 1
ied, light, 1
detector, spot, 1
wonderful, light, 1
dizzy, light, 1
outch, sore, 2
political, republican, 1
turned, light, 1
punching, line, 1
identify, line, 1
eskimo, cake, 1
robe, party, 1
van, break, 1
international, day, 1
break, game, 1
official, day, 1
sandy, day, 1
doomed, day, 2
dui, day, 1
hertz, light, 1
festival, cake, 1
liner, line, 4
repeat, day, 1
boor, party, 1
peppermint, cake, 1
monthly, day, 1
animal, spot, 1
moments, day, 1
relive, day, 1
destroying, break, 1
fatties, cake, 2
inexperienced, loser, 1
break, board, 1
studies, political, 1
knees, cheese, 1
believe, light, 1
cheese, block, 1
sunny, light, 1
political, reasons, 1
wimps, loser, 1
cake, nice, 1
teenager, dream, 1
masterbate, cheese, 1
fright, light, 1
ease, cake, 1
bandana, day, 1
political, powet, 1
oooooh, suprise, 1
fay, day, 3
spot, x, 1
spot, treatment, 1
marks, spot, 1
muscles, cheese, 1
foresight, light, 1
debt, dream, 1
woop, party, 2
jaw, break, 1
cheater, cheese, 1
barrell, party, 1
anniversary, day, 1
keeper, light, 1
harmony, party, 1
budda, cheese, 1
sweetheart, cake, 2
good, day, 1
sparks, light, 2
wanks, loser, 1
outlaw, break, 1
limerick, line, 1
filet, break, 1
dense, cake, 3
arithmetic, line, 1
likeable, cheese, 1
bending, break, 2
sorry, cheese, 1
dream, maker, 1
raging, party, 2
teens, party, 1
sore, leg, 2
knife, party, 1
ski, loser, 1
lumber, party, 1
painkiller, sore, 1
blind, light, 1
cheesey, cake, 1
mud, cake, 1
suprise, cremation, 1
cake, good, 1
guillotine, cake, 1
beating, sore, 1
political, issuses, 1
aspen, swiss, 1
engineers, cheese, 1
lube, cake, 1
wiring, light, 1
bussiness, line, 1
day, off, 1
abdomen, sore, 1
rev, break, 1
bonk, loser, 1
ruling, line, 1
loser, race, 1
hick, loser, 1
parted, party, 3
field, dream, 1
systems, political, 1
saliva, throat, 1
devil, cake, 1
flannel, cake, 1
cake, moon, 1
pleasurable, day, 1
wormhole, spot, 1
political, do, 1
pda, day, 1
fate, day, 1
divine, cake, 1
pissing, light, 1
eon, light, 2
booze, party, 1
wed, cake, 1
achoo, party, 1
them, cake, 1
classic, cheese, 1
cake, bakery, 1
dem, day, 1
outgoing, party, 1
supper, party, 1
cake, bday, 1
pixar, line, 1
obstruct, throat, 1
descartes, cake, 1
goodyear, light, 1
studying, light, 1
morning, day, 3
line, lion, 1
cake, carrot, 1
potty, break, 1
celestial, light, 1
belgium, swiss, 1
maker, dream, 1
dream, these, 1
cheese, mozarella, 1
chilli, cheese, 2
void, break, 1
glisten, light, 2
loser, dad, 1
flotsam, cheese, 1
vancouver, party, 1
deco, party, 1
party, fte, 1
pays, day, 1
didnt, cake, 1
explodes, light, 1
scheme, dream, 1
headlights, light, 1
plain, day, 1
plummet, cake, 1
continuing, line, 1
cheese, chalk, 1
faded, line, 1
flexible, light, 1
dream, again, 1
spot, dalmations, 1
cruiser, loser, 1
telegraph, line, 1
gramma, cake, 1
secondary, break, 1
deliverance, day, 2
neverland, dream, 1
panorama, break, 1
day, charlie, 1
party, drinks, 1
sought, light, 1
avoiding, dream, 1
moon, dream, 1
electron, light, 1
autumn, day, 1
distinct, line, 2
bradley, line, 1
import, cheese, 1
excitment, party, 1
inception, dream, 1
political, white, 1
anniversary, cake, 2
confederate, political, 1
day, monotony, 1
cottage, shack, 1
dreaming, dream, 1
wierdo, loser, 1
beginners, loser, 1
political, jho, 1
shame, light, 1
suitcase, dream, 1
rive, light, 1
weekday, break, 1
cheese, fest, 1
dream, believer, 1
dream, purple, 1
sundays, break, 1
reading, light, 1
wedge, cake, 1
rox, swiss, 1
meredith, light, 1
by, line, 1
dem, light, 1
tae, day, 1
margarine, cake, 1
things, party, 1
usless, loser, 1
everyone, party, 1
grinding, cheese, 1
connected, party, 1
protest, line, 1
swing, party, 1
light, show, 1
hicky, spot, 1
whoohoo, party, 3
believer, light, 1
mailman, party, 1
stright, light, 2
bloods, line, 1
unwind, day, 1
dibs, day, 1
conscious, dream, 1
strained, cheese, 1
daniels, day, 2
cottage, flowers, 1
stir, cake, 1
whopper, cake, 1
springs, break, 1
imposter, break, 1
party, red, 1
light, penis, 1
jose, line, 1
vat, cheese, 1
aquaman, cheese, 1
shaun, light, 1
remark, line, 1
burnout, loser, 2
line, mark, 1
overrated, loser, 1
fulfill, dream, 2
spectrum, line, 1
defensive, line, 2
help, line, 1
flex, day, 1
nostradamus, cheese, 1
amazement, party, 1
victory, party, 1
danc, cake, 1
theft, break, 1
cake, gone, 1
contraction, break, 1
spool, line, 1
troublesome, spot, 1
thicker, cheese, 1
disdain, day, 1
swindle, loser, 1
political, playbox, 1
loser, raf, 1
jeez, cheese, 1
break, retrogirl, 1
creme, light, 1
instance, cake, 1
sore, balls, 1
epiphany, dream, 2
political, opinions, 1
useless, day, 1
georgia, line, 2
party, games, 1
teacup, party, 1
violent, light, 1
same, day, 1
mixed, light, 1
cheetah, spot, 2
hard, line, 1
suprise, misspelt, 1
boos, party, 1
doggies, day, 1
phaser, light, 1
milton, cheese, 1
shooters, cheese, 1
hunger, throat, 1
pattern, spot, 1
dummy, loser, 1
rough, day, 1
restroom, line, 1
decks, party, 1
limbo, dream, 1
daydream, light, 1
illicit, light, 1
mystic, dream, 1
shithouse, party, 1
cheep, cheese, 1
serving, cake, 1
forklift, light, 1
listerine, light, 1
throat, pain, 1
untruth, light, 1
wisp, cake, 1
dummies, political, 1
hindenburg, political, 1
craving, cheese, 1
sandwhich, swiss, 1
political, map, 1
kate, cake, 1
maddie, line, 3
macro, cheese, 1
favour, political, 1
tree, line, 1
synth, cake, 1
churn, cheese, 1
matrix, line, 1
tots, cheese, 1
ragu, cheese, 1
gyro, cheese, 1
half, light, 1
itching, sore, 1
payback, day, 1
photograph, light, 1
argument, cake, 1
leftover, cheese, 1
dreamy, light, 1
political, people, 1
filler, line, 1
beige, light, 1
dependent, line, 1
skull, break, 1
line, chris, 1
cheese, nacho, 1
coed, party, 1
loser, people, 2
loser, satan, 1
loser, streak, 1
haunt, dream, 1
bummer, loser, 1
political, cartoon, 2
werewolf, day, 1
groan, sore, 1
scratched, throat, 1
nude, light, 1
truffles, cheese, 1
firearm, cheese, 1
sweetly, cake, 1
whole, day, 1
quota, day, 2
tracey, line, 1
ethnic, day, 1
some, day, 2
announcement, party, 1
linen, party, 1
separate, break, 1
molten, cake, 2
crater, cheese, 1
party, plan, 1
napkins, party, 1
safeway, cheese, 1
sound, throat, 1
suprise, sunrise, 1
fondue, cake, 2
dipper, cheese, 1
scammer, break, 1
frisky, light, 1
garnish, cheese, 1
stuffy, party, 1
chasing, light, 1
train, spot, 1
line, toss, 1
sausage, party, 6
minus, line, 1
discourse, political, 1
pubs, cheese, 1
copyright, break, 1
franklin, light, 1
dream, unconscious, 1
unconscious, party, 1
boyle, spot, 1
peoples, party, 1
pleasent, day, 1
candid, light, 1
chocolate, swiss, 1
winters, break, 1
eighth, loser, 1
chaste, loser, 1
doodad, day, 1
alarm, dream, 1
fascism, break, 1
yogurt, light, 1
arthritis, sore, 1
thicker, cake, 1
line, kin, 1
denial, party, 1
cottage, brown, 1
turnover, cake, 1
attempts, break, 1
jolt, light, 1
lu, day, 1
casualty, day, 1
dream, speech, 1
trespass, line, 1
boney, break, 1
suprise, haha, 1
rule, party, 1
boat, loser, 1
whitney, loser, 1
att, day, 1
powder, break, 2
unreachable, spot, 1
lightening, light, 2
stright, line, 1
cruel, party, 1
workplace, sore, 1
amsterdam, cheese, 1
morning, break, 1
corps, party, 1
loser, sole, 1
abs, sore, 1
loser, lazy, 1
nellie, cheese, 1
province, cheese, 1
choose, cheese, 1
undermine, political, 1
grill, light, 1
sherbert, cake, 1
sheen, light, 1
light, ray, 1
salad, light, 1
cottage, tent, 1
diminish, light, 1
smelling, cheese, 1
row, light, 1
remembered, day, 1
cake, creative, 1
belts, break, 1
rey, light, 2
panda, spot, 1
freight, light, 1
reflex, light, 1
day, manage, 1
ve, day, 1
interrogation, light, 1
line, mcdonalds, 1
skulls, dream, 1
glee, loser, 1
starting, cake, 1
americana, cake, 1
line, fine, 1
goverment, political, 1
gopher, day, 1
light, dreams, 1
unattainable, dream, 1
customs, line, 1
mercenary, day, 1
bos, cake, 1
addictive, break, 1
cake, pussy, 1
even, break, 1
tush, cake, 1
light, beauty, 1
hideout, spot, 1
party, celebration, 2
operator, line, 1
powered, light, 1
break, bone, 1
suprise, whoops, 1
throat, gag, 1
pegs, line, 2
confident, loser, 1
spot, heehee, 1
alba, day, 1
cake, birthdays, 1
busted, party, 1
heaven, cake, 1
spot, note, 1
concord, line, 1
erroneous, line, 1
house, cottage, 1
emu, cheese, 1
display, light, 1
heroic, loser, 1
political, fraud, 1
tortillas, cheese, 1
boils, sore, 1
undertaker, loser, 1
heartburn, sore, 1
towels, day, 1
douche, loser, 1
caviar, cheese, 1
me, loser, 1
wet, spot, 1
paris, light, 1
mumps, throat, 1
suprise, clowns, 1
leonard, loser, 1
obsessed, cheese, 1
line, hyphen, 1
inequality, day, 1
